station,date,latitude,longitude,elevation,name,city,city_province,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,province,AWND,WSF2
CA007060826,2022-02-10,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,-3.0,,Québec,2.363999,3.5459985000000005
CA007060826,2022-02-11,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,-161.0,,,Québec,2.363999,3.5459985000000005
CA007060826,2022-02-14,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,-320.0,,,Québec,2.363999,3.5459985000000005
CA007060826,2022-02-19,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,,Québec,2.363999,3.5459985000000005
CA007060826,2022-02-23,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-216.0,Québec,2.363999,3.5459985000000005
CA007060826,2022-02-24,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,3.0,,,,,,Québec,2.3663990000000004,3.5495985000000005
CA007060826,2022-03-02,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,3.0,,,,,,Québec,2.3663990000000004,3.5495985000000005
CA007060826,2022-03-10,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,-49.0,,Québec,2.363999,3.5459985000000005
CA007060826,2022-03-15,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-252.0,Québec,2.363999,3.5459985000000005
CA007060826,2022-03-18,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-207.0,Québec,2.363999,3.5459985000000005
CA007060826,2022-03-21,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,-32.0,,Québec,2.363999,3.5459985000000005
CA007060826,2022-04-04,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,19.0,,Québec,2.363999,3.5459985000000005
CA007060826,2022-04-05,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-234.0,Québec,2.363999,3.5459985000000005
CA007060826,2022-04-14,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,57.0,,Québec,2.363999,3.5459985000000005
CA007060826,2022-04-15,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,25.0,,,Québec,2.363999,3.5459985000000005
CA007060826,2022-04-22,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,-32.0,,,Québec,2.363999,3.5459985000000005
CA007060826,2023-01-07,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-166.0,Québec,2.363999,3.5459985000000005
CA007060826,2023-01-17,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-199.0,Québec,2.363999,3.5459985000000005
CA007060826,2023-02-04,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-348.0,Québec,2.363999,3.5459985000000005
CA007060826,2023-02-05,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,-151.0,,Québec,2.363999,3.5459985000000005
CA007060826,2023-02-10,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,-164.0,,,Québec,2.363999,3.5459985000000005
CA007060826,2023-02-12,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-296.0,Québec,2.363999,3.5459985000000005
CA007060826,2023-02-24,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-407.0,Québec,2.363999,3.5459985000000005
CA007060826,2023-03-14,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,-32.0,,,Québec,2.363999,3.5459985000000005
CA007060826,2023-03-28,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-115.0,Québec,2.363999,3.5459985000000005
CA007060826,2023-04-01,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-180.0,Québec,2.363999,3.5459985000000005
CA007060826,2023-04-13,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,20.0,,,Québec,2.363999,3.5459985000000005
CA007060826,2023-04-16,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,128.0,,Québec,2.363999,3.5459985000000005
CA007060826,2023-04-19,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,-1.0,,,Québec,2.363999,3.5459985000000005
CA007060826,2024-01-02,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-89.0,Québec,2.363999,3.5459985000000005
CA007060826,2024-03-21,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-167.0,Québec,2.363999,3.5459985000000005
CA007060826,2024-04-03,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,34.0,,Québec,2.363999,3.5459985000000005
CA007060826,2024-04-07,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-98.0,Québec,2.363999,3.5459985000000005
CA007060826,2024-04-08,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-69.0,Québec,2.363999,3.5459985000000005
CA007060826,2024-04-17,50.7333,-71.0167,498.0,BONNARD 1,Mistassini,Québec,0.0,,,,,-38.0,Québec,2.363999,3.5459985000000005
CA007061288,2022-01-27,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,,-352.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2022-02-19,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-148.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2022-03-02,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-107.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2022-03-15,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-142.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2022-03-19,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,38.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2022-03-20,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-10.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2022-04-20,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,,-86.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-01-03,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-23.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-01-15,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-101.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-01-28,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,,-313.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-01-31,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-159.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-02-17,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-233.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-03-05,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,,-215.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-03-13,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-50.0,,-127.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-03-18,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-88.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-03-19,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-112.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-03-20,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-27.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-03-22,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,,-237.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-03-25,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,31.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-04-02,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-72.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-04-03,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-32.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-04-06,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,10.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2023-04-11,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,48.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-01-01,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-66.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-01-09,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-145.0,,-181.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-01-21,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-161.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-01-28,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,,-106.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-02-02,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-64.0,-203.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-02-06,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-151.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-02-16,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-143.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-02-21,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,-128.0,,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-02-24,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,-155.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-03-01,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,,-258.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-03-02,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,,-164.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-03-10,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,15.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-04-04,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,,-29.0,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-04-15,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,102.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061288,2024-04-20,49.2833,-73.35,304.0,CHAMOUCHOUANE,Dolbeau,Québec,0.0,,,,62.0,,Québec,1.5444989999999998,2.3167484999999997
CA007061541,2022-04-07,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,15.0,,,,,,Québec,1.9489990000000001,2.9234985
CA007061541,2023-02-17,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,0.0,,,,,,Québec,1.9369990000000001,2.9054985
CA007061541,2023-03-01,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,7.0,,,,,,Québec,1.9425990000000002,2.9138985
CA007061541,2023-03-22,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,0.0,,,,,,Québec,1.9369990000000001,2.9054985
CA007061541,2023-04-07,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,16.0,,,,,,Québec,1.949799,2.9246985
CA007061541,2024-01-16,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,8.0,,,,,,Québec,1.943399,2.9150985
CA007061541,2024-01-18,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,3.0,,,,,,Québec,1.939399,2.9090985000000003
CA007061541,2024-01-20,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,0.0,,,,,,Québec,1.9369990000000001,2.9054985
CA007061541,2024-02-29,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,8.0,,,,,,Québec,1.943399,2.9150985
CA007061541,2024-04-04,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,7.0,,,,,,Québec,1.9425990000000002,2.9138985
CA007061541,2024-04-10,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,0.0,,,,,,Québec,1.9369990000000001,2.9054985
CA007061541,2024-04-20,49.8333,-71.1667,398.0,CHUTE-DES-PASSES,Dolbeau,Québec,7.0,,,,,,Québec,1.9425990000000002,2.9138985
CA007063370,2022-01-04,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-121.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-01-05,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-60.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-01-08,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-241.0,Québec,0.8469990000000001,1.2704985
CA007063370,2022-01-15,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-221.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-01-30,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-136.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-01-31,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-171.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-02-13,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-191.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-02-14,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,4.0,,,,,,Québec,0.850199,1.2752985000000001
CA007063370,2022-02-17,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,45.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-02-28,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-149.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-03-02,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,-124.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-03-03,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,-182.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-03-08,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-39.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-03-12,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,-74.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-03-23,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,35.0,,,,,,Québec,0.8749990000000001,1.3124985000000002
CA007063370,2022-03-24,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,7.0,,,-5.0,,,Québec,0.8525990000000001,1.2788985000000002
CA007063370,2022-03-25,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,187.0,,,-5.0,,,Québec,0.996599,1.4948985000000001
CA007063370,2022-03-30,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-6.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-04-04,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-56.0,Québec,0.8469990000000001,1.2704985
CA007063370,2022-04-05,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,-19.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-04-07,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,19.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-04-12,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,19.0,Québec,0.8469990000000001,1.2704985
CA007063370,2022-04-15,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,107.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2022-04-16,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,12.0,,,,,,Québec,0.8565990000000001,1.2848985000000002
CA007063370,2022-04-22,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,,Québec,0.8469990000000001,1.2704985
CA007063370,2023-01-01,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-41.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-01-05,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,-100.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2023-02-02,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,-119.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2023-02-06,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-99.0,-202.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-02-09,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-181.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-02-13,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-102.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-02-17,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-198.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-02-21,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-249.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-03-02,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,11.0,,,,,,Québec,0.8557990000000001,1.2836985
CA007063370,2023-03-04,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,,Québec,0.8469990000000001,1.2704985
CA007063370,2023-03-07,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-77.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-03-09,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-45.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-03-18,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,42.0,,,,,,Québec,0.880599,1.3208985
CA007063370,2023-03-19,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-107.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-03-31,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,44.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2023-04-02,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,2.0,,,,,,Québec,0.8485990000000001,1.2728985000000002
CA007063370,2023-04-04,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-98.0,Québec,0.8469990000000001,1.2704985
CA007063370,2023-04-08,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,-44.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-01-05,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-123.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-01-09,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-87.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-01-15,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-84.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-01-19,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-217.0,Québec,0.8469990000000001,1.2704985
CA007063370,2024-01-24,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-01-28,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-02-02,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,8.0,,,,,,Québec,0.853399,1.2800985
CA007063370,2024-02-04,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-189.0,Québec,0.8469990000000001,1.2704985
CA007063370,2024-02-07,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-02-08,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,46.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-03-02,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,91.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-03-15,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,38.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-03-16,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,-34.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-03-20,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,-38.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-03-21,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,-16.0,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-03-27,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,-2.0,Québec,0.8469990000000001,1.2704985
CA007063370,2024-03-30,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,13.0,-44.0,Québec,0.8469990000000001,1.2704985
CA007063370,2024-04-04,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,4.0,,,,,,Québec,0.850199,1.2752985000000001
CA007063370,2024-04-11,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,31.0,Québec,0.8469990000000001,1.2704985
CA007063370,2024-04-12,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,59.0,Québec,0.8469990000000001,1.2704985
CA007063370,2024-04-14,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,2.0,,,,,,Québec,0.8485990000000001,1.2728985000000002
CA007063370,2024-04-16,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,32.0,,,Québec,0.8469990000000001,1.2704985
CA007063370,2024-04-26,48.4333,-71.15,136.0,JONQUIERE,Chicoutimi,Québec,0.0,,,,,,Québec,0.8469990000000001,1.2704985
CA007064181,2022-01-08,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,-150.0,,Québec,0.951,1.4264999999999999
CA007064181,2022-01-12,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-287.0,Québec,0.951,1.4264999999999999
CA007064181,2022-01-18,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,-93.0,,Québec,0.951,1.4264999999999999
CA007064181,2022-01-28,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,-85.0,,Québec,0.951,1.4264999999999999
CA007064181,2022-01-29,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,-287.0,,,Québec,0.951,1.4264999999999999
CA007064181,2022-01-30,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,-136.0,,Québec,0.951,1.4264999999999999
CA007064181,2022-01-31,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-313.0,Québec,0.951,1.4264999999999999
CA007064181,2022-02-10,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,-3.0,,,Québec,0.951,1.4264999999999999
CA007064181,2022-02-16,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,-138.0,,,Québec,0.951,1.4264999999999999
CA007064181,2022-02-18,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,-108.0,,Québec,0.951,1.4264999999999999
CA007064181,2022-02-24,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,-154.0,,Québec,0.951,1.4264999999999999
CA007064181,2022-03-04,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,-175.0,,,Québec,0.951,1.4264999999999999
CA007064181,2022-03-13,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,-103.0,,Québec,0.951,1.4264999999999999
CA007064181,2022-04-18,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-18.0,Québec,0.951,1.4264999999999999
CA007064181,2022-04-19,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,17.0,,,Québec,0.951,1.4264999999999999
CA007064181,2023-01-06,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-75.0,Québec,0.951,1.4264999999999999
CA007064181,2023-01-08,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,-65.0,,Québec,0.951,1.4264999999999999
CA007064181,2023-01-11,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-284.0,Québec,0.951,1.4264999999999999
CA007064181,2023-01-14,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,-87.0,,Québec,0.951,1.4264999999999999
CA007064181,2023-01-24,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-173.0,Québec,0.951,1.4264999999999999
CA007064181,2023-02-04,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-319.0,Québec,0.951,1.4264999999999999
CA007064181,2023-02-14,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-163.0,Québec,0.951,1.4264999999999999
CA007064181,2023-02-19,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-197.0,Québec,0.951,1.4264999999999999
CA007064181,2023-02-21,48.3,-71.1333,163.0,LATERRIERE,Chicoutimi,Québec,0.0,,,,,-315.0,Québec,0.951,1.4264999999999999
